username,date,content,video_title
@nunogouveia6458,5 years ago,Madonna have so many hits that we even forget some of them at times.,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@ΧρήστοςΠλ,5 years ago,2:14 the king,Madonna - Die Another Day (Official Video)
@juncarloslaroogh9376,4 years ago,"I don’t  many of us do. But the few that do it’s a big gain. I will
Never stop loving her too 😊",Madonna - Express Yourself (Official Video)
@ginasousabranco5637,9 years ago,"+David Gooding Janet Jackson?!
Janet on her prime, decades ago, did the same routine
Cher?!!!!
Take your meds",Madonna - Vogue (MDNA World Tour)
@Flare-s9c,3 months ago,"When I ask bro why he's always helping others but bro says: 

""A candle loses nothing by lighting another.""",Madonna - Like A Prayer (Choir Version) [Vinyl Visualizer]
@vertbeke7977,4 years ago,Yea,Madonna - Don't Tell Me (Official Video) [HD]
@sachinthalakshan3467,1 year ago,5.12.2024 ❤,Madonna - La Isla Bonita (Official Video)
@thebronzetoo,1 year ago,I dare say the best she's ever looked.  Before or since.,Madonna - Beautiful Stranger (Official Video) [HD]
@ericluriergo8251,1 year ago,"Me too. I remember seeing her ALL over L.A., sometimes with Sean or her Trainer, and she was just one of us, albeit about “to take over the World!!”",Madonna - Live To Tell (Official Video)
@gabrielmoreno9455,4 years ago,"I don't think the video is ahead of its time, for a simple reason: the 90s were great times. This is pure 90s at its best. Those were great times. If this looks modern until today, it is because we are still living under a 90s aesthetic (and this is a good thing).",Madonna - Rain (Official Video) [HD]
@Youthxanasia,4 years ago,Sean O'Pry is Superman dad,Madonna - Girl Gone Wild (Official Video)
@SeanTheDon-r1u,10 months ago,"​@SusannaMunonye It was from the soundtrack of ""A League of Their Own"" (released in 1992) She was in that movie! ⚾❤",Madonna - Ghosttown
@vertbeke7977,3 years ago,One of her best songs !! ..,Madonna - Crazy For You (Official Video)
@nicksidgwick3970,1 year ago,Yeah love it !!,Madonna - Live To Tell (Official Video)
@MythsMana,6 months ago,"There is a song that a single note gets instant recognition, I doubt I even have to name this song.",Madonna - Like A Prayer (Choir Version) [Vinyl Visualizer]
@elsam160,1 year ago,Yo también!,Madonna - Take A Bow (Official Video) [4K]
@vertbeke7977,3 years ago, @3dmazeXyz  Yes,Madonna - Into The Groove (Official Video)
@АлексейТихонов-й5х,2 years ago,!,Madonna - Hung Up (Official Video) [HD]
@JaKa-kg,13 days ago,Yes,Madonna - Hung Up (Official Video) [HD]
@borisin,1 year ago,Me 🇪🇸,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@zaklina.4822,3 years ago (edited),I still can't believe how modern this video looks alike. It's been 30 years ago and still looks so fresh.,Madonna - Rain (Official Video) [HD]
@LilyBarker-c4v,6 months ago,Instant favorite,Madonna - Music (Official Video)
@amyarndt8455,5 years ago, @josenavarrete6203 helo Y,Madonna - Hung Up (Official Video) [HD]
@rockford016,10 months ago,This is the vibe of the late 90s!,Madonna - Beautiful Stranger (Official Video) [HD]
@fredward6329,4 years ago,INCREDIBLE VOICE AND AN UNBELIEVABLE SINGER AND DANCER.... PERIOD!! GOD BLESS 🙌 LOVE IS LOVE 💛 EVERYTHING IS EVERYTHING 🙌,"Madonna - Vogue (12"" Remix) [Official Video]"
@FRANKIESWORLDNYC,5 years ago,"So true, best video ever and the song is great",Madonna - Rain (Official Video) [HD]
@punchanellax5724,5 years ago, Wilt Chamberlain is the GOAT  50 isn´t old,Madonna - Beautiful Stranger (Official Video) [HD]
@SolurVoludun,6 months ago,"A beautiful era, one which was almost perfect in almost all aspects",Madonna - Sorry (Official Video) [HD]
@jimmyvanzeno,4 years ago,100%. Incredible artist!!! True Legend,Madonna - Lucky Star (Official Video)
@tikabelliomini7909,11 months ago,Eles já batiam leques ❤❤❤,Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@NotCrazyLimitedEdition,6 years ago,Evita was by far Madonna’s best vocal work. Never before or after did we see her sing like that.,Madonna - Don't Cry For Me Argentina (Official Video)
@MatjMira,3 years ago,black or whight,Madonna - Die Another Day (Official Video)
@FactualGenius,5 years ago,Multiple Michael Jackson performances surpass this easily.... This is an iconic performance too tho,Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@spideyman1909,1 month ago,Pierce Brosnan is the best bond hands down!,Madonna - Die Another Day (Official Video)
@mayurideka2029,3 years ago,​@Edward Sanchez,Madonna - Back That Up To The Beat (Official Lyric Video)
@electric_girl,2 years ago,💫🥳☄️❤️✨😶‍🌫️💘💌💫😍,Madonna - Into The Groove (Official Video)
@666chinchilla,1 year ago, @cgh7337  uh YES.IF IT WAS NOT YOU WOULD NOT CARE OR HAVE TO SAY THAT.,Madonna - Like A Prayer (Official Video)
@dejanarsenijevic7230,10 years ago,***** why is best :),Madonna - Secret (Official Video) [HD]
@8thwander26,4 years ago,You're lying.,Madonna - Borderline (Official Video) [HD]
@NameLessRIP,5 years ago,sexy time with Jesus hahahaha that one got me,Madonna - Like A Prayer (Official Video)
@fomalhauto,5 years ago,"early 90s too
Blonde Ambition Tour was in 1990",Madonna - Dress You Up (Official Video)
@dambruosoe,7 months ago,Vero!!,Madonna - Dress You Up (Official Video)
@IoRDanCHo,2 years ago (edited),"​ @tacoenvy 100%, people writing here must live in a dif. reality. People used to faint seeing MJ!",Madonna - Into The Groove (Official Video)
@mnlldzm8975,5 years ago, @redding4540  no one needs your validation.,Madonna - Girl Gone Wild (Official Video)
@TheGlowGenie,5 years ago, @Discodancez  sounds like the narration to the start of a movie,Madonna - Ray Of Light (Official Video) [HD]
@jotashock,5 years ago,I repeat that part so many times !,Madonna - Express Yourself (Official Video)
@olgaliese9159,4 months ago,Дуже приємно Євген Гудз з України 🇺🇦та найкращій друг мадонни,Madonna feat. Gogol Bordello - La Isla Bonita (Live Earth 2007)
@vickyfarmer1176,2 years ago,"Where there is life there is hope
 ❤",Madonna - Don't Cry For Me Argentina (Official Video)
@eileenmeans9319,4 years ago,I'm in luv w this song; just rediscovered it today. Going to be 66 in a couple of months & still can dance this way... Madonna & Joan Jett I always faved.,"Madonna - Vogue (12"" Remix) [Official Video]"
@CoolianVlogsOficial,11 years ago,Cierto bro! ,Madonna - Vogue (MDNA World Tour)
@epistte,5 years ago,I was in the same situation when this song was released. I was a sophomore in college. My daughter is 33,Madonna - Papa Don't Preach (Official Video) [HD]
@kristyalbrecae198,4 years ago (edited),@RainbowDreams30 yéah,Madonna - Beautiful Stranger (Official Video) [HD]
@YuzoKoshiroSan,4 years ago,It was cringey back then and it's even more now.,Madonna - Music (Official Video)
@mamimonszon,6 years ago,The Best comment,Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@andyshen6932,4 months ago,​ @Galimatias101 great,Madonna - Ray Of Light (Official Video) [HD]
@Lynda-n2b,3 weeks ago,​ @exploring_beautifulplaces 😂😂me too,Madonna - Don't Tell Me (Official Video) [HD]
@roka9849,4 years ago,Me to🕺💃in 2022.,Madonna - Lucky Star (Official Video)
@billthecat129,4 years ago,I saw her Penthouse pics....she had the hairy armpits..she definitely is a dark haired beauty,Madonna - Like A Prayer (Official Video)
@AppleCinnamon1,2 years ago,🤍💙❤🇷🇺 & Madonna,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@CuirPhotodotNet,2 years ago,... i LOVED it when she said it...also the side look that the villian ODDJOB gives her when she grabs his HAT....GENIUS....,Madonna - Die Another Day (Official Video)
@essefael,1 year ago,Meeee ❤❤❤,Madonna - Girl Gone Wild (Official Video)
@nidhikumari-F-w9c,8 days ago,MEEE,Madonna - Back That Up To The Beat (Official Lyric Video)
@aovesvryxyllhvivenito3137,9 months ago,Brings memories,Madonna - Beautiful Stranger (Official Video) [HD]
@nekurias7173,10 years ago,Osvaldo Morales No pues despues van a decir que se parece a Belinda.,Madonna - Ghosttown
@ileanaispas4160,1 year ago,She's the real queen  in music.💜🙏,Madonna - 2012 Super Bowl Halftime Show
@ouzan,11 months ago,Good old days,Madonna feat. Gogol Bordello - La Isla Bonita (Live Earth 2007)
@reynaldogonzalez2698,1 month ago,Hoy Argentina está viviendo un momento de oscuridad gracias a su presidente,Madonna - Don't Cry For Me Argentina (Official Video)
@inum,2 months ago,"One of the handful Madonna songs (outside the 80s that I can play on Repeat).....on my playlist, 1980s Madonna are still played just about daily!!🕺",Madonna - What It Feels Like For A Girl (Official Video) [HD]
@dreadz2173,2 years ago,SAME!!,Madonna - Take A Bow (Official Video) [4K]
@Luxury-life-1234-u2,3 months ago,Date 3 ... From 🇮🇳,Madonna - La Isla Bonita (Official Video)
@jeffgriffin4416,5 years ago,Me cos I lived it,Madonna - Open Your Heart (Official Video) [HD]
@jazmineediaz2420,2 months ago,​ @TheShamanOfShank 😅😅😅,Madonna - Don't Cry For Me Argentina (Official Video)
@edwinlu123,4 years ago,She doesnt sing well. How ironic,Madonna - 2012 Super Bowl Halftime Show
@maryfmt,1 month ago,I always come back to the best halftime show 😮‍💨,Madonna - 2012 Super Bowl Halftime Show
@johanwesterhoff642,4 years ago,"Since 1986, Open your heart",Madonna Vs Sickick - Frozen (Fireboy DML Remix) [Official Music Video]
@mishamisha1007,5 years ago,Me.,Madonna feat. M.I.A. and Nicki Minaj - Give Me All Your Luvin' (Official Video) [HD]
@crystalsixkiller294,2 years ago,Love this song music is superb bass line hits hard making it that great!! Madonna made some great songs back then have the full collection 💯This song is super fire!! 🔥 🔥 🔥,Madonna - Justify My Love (Official Video) [HD]
@oxxxygen9865,1 month ago,Kazakhstan ❤,Madonna - 4 Minutes feat. Justin Timberlake & Timbaland (Official Video) [4K]
@rosariadisalvo5742,10 years ago,ciao,Madonna - Ghosttown
@stevanbankier707,3 years ago,I agree with you 💯,Madonna - Back That Up To The Beat (Official Lyric Video)
@gabrieltalavera4465,6 years ago,Yes it was . She learned how to sing classically and the importance of diction color tonation tessatura usage and sound lyrical. I was so proud of her then and still am now.,Madonna - Don't Cry For Me Argentina (Official Video)
@cjturner2008,5 years ago (edited)," metaphysicalgraffiti  
No
Actually I'm 29
Some one commented one time the other day About Tina Turner 
But now they erased it",Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@vagnerconceicao8343,8 years ago,juan rodriguez  não entendi porra nenhuma kkkkkkk,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@ARYOUNGvideo,4 years ago,yup,Madonna - Nothing Really Matters (Official Video) [HD]
@KennyConn-n4x7i,1 month ago,Lil old me.😊 👋,Madonna - Dress You Up (Official Video)
@maiakari8178,3 years ago,si te gusta te digo que se la regalo la madre a dios monk como ofrenda o que abrio la tienda de la caridad el papa de roma,Madonna feat. Gogol Bordello - La Isla Bonita (Live Earth 2007)
@josephflores2624,6 years ago,I think she private,Madonna - Jump (Official Video) [HD]
@AveryximenaEdwards,1 year ago,"your not exaggerating love
It is epic✨",Madonna - American Pie (Official Video) [HD]
@JoannaCubana,4 years ago,I'm so sorry....❤❤❤ Love and hugs to you 💜,Madonna - Borderline (Official Video) [HD]
@silahsammy,3 years ago,Yes it was great I talk to my kids about it all the time... 💕,Madonna - Live To Tell (Official Video)
@ShadowBanDeez,1 year ago,Yes!!!!,Madonna - Like A Virgin (Official Video)
@MELANIEKpOper,4 years ago,Me,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@сиднипрескотт-щ3л,5 years ago (edited),"@Jayden Smith Cher is 60 years in show biz, so what?
Madonna was popular only in 1983-1990. She ruined her career in 1992, then she had only flops.",Madonna - American Pie (Official Video) [HD]
@joakimlundgren7043,1 month ago,"was the guy at the end like a present for her to play with, in the video story?",Madonna - American Pie (Official Video) [HD]
@Drangleid,6 years ago,"J ean W. Garcia  As far as I know it is a work of above & beyond of 2000, its sound of that time is unmistakable.",Madonna - What It Feels Like For A Girl (Official Video) [HD]
@Kniks123,5 years ago,😆😆😆,Madonna - Die Another Day (Official Video)
@FranciscoGonzalez-rq3wi,2 years ago,Ohh Dhhaa,Madonna - Sorry (Official Video) [HD]
@TheFVSousa,6 years ago,Incredible video! The photography is amazing and the song contagious!,"Madonna, Maluma - Medellín"
@Kajehart,8 months ago,ikr? Incredible time to be alive!,Madonna - Lucky Star (Official Video)
@oolongy2687,1 month ago,Ofc,Madonna - 4 Minutes feat. Justin Timberlake & Timbaland (Official Video) [4K]
@ykciwk,1 month ago,yea,Madonna - 2012 Super Bowl Halftime Show
@U.S.S.SOUTHSIDE,1 year ago (edited),​ @kennethjohnson2317 TV's made in America. Hell EVERYTHING was made in America.❤😊,Madonna - Live To Tell (Official Video)
@НинаСтанчу-й3ь,1 year ago,La mela .Maschieto Leopoolda mi guardava con una grande sette.Prende frutto e ti passera la paura.Cuore batteva multo forte e avendo bissogno di manggiare frutto crudo,Madonna feat. Gogol Bordello - La Isla Bonita (Live Earth 2007)
@Levinylman,1 year ago,me,Madonna - Celebration (Official Video)
@Skipium,3 years ago,That comment cringed the hell out of me because you said slay,Madonna - Back That Up To The Beat (Official Lyric Video)
@leandroferraz3776,4 years ago (edited),"You'll See, that masterpiece of a ballad!
That beautiful autumn colors palette deserve a HD treatment!
Also to give the song and video more relevance!
But if it was Human Nature i would also be glad.",Madonna - What It Feels Like For A Girl (Official Video) [HD]
@sonospiacente3334,4 years ago,"sacrifice it, we dont need more deficients in this world, only to give us more work",Madonna - Into The Groove (Official Video)
@juanandres9049,2 years ago (edited),​ @blurock29 t0.,Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@leoniecollins207,2 years ago,I agree!! It’s my favorite Madonna song & video. I miss the 80’s era of music!!,Madonna - Dress You Up (Official Video)
@Adyas73,3 months ago,Here i am 😊❤❤❤❤🎉,Madonna feat. Gogol Bordello - La Isla Bonita (Live Earth 2007)
@katieramsey2453,1 year ago,The lyrics transcend time...,Madonna - Live To Tell (Official Video)
@catcastro2521,4 years ago (edited),"This song has moved my soul so many times and I have taken the lyrics to heart. I have used this song to help me move, fight, and now I am going to buy my first house … I am scared; I am doing this on my own, but now is the time to JUMP!",Madonna - Jump (Official Video) [HD]
@leikakin5853,5 years ago," Fnord Fnordington  If you don't care about her, then you wouldn't pay  attention to her. But you do. And that says it all.","Madonna, Quavo - Eurovision Song Contest 2019"
@Selfloveisfirst,4 years ago, @zekycanahuati2114  I was 13 now I’m 19,Madonna - Bitch I'm Madonna (feat. Nicki Minaj) [Official Video]
@tiiagolk5890,5 years ago," alexyotech  Sorry was produced and written by Madonna with Stuart Price. Next chapter, please",Madonna - Sorry (Official Video) [HD]
@SkyTubeBR,1 year ago,​ @Romualdo8304 The queen❤,Madonna - Dress You Up (Official Video)
@vertbeke7977,4 years ago,Madonna is the best,Madonna - Into The Groove (Official Video)
@ivanbozveliyski5240,10 months ago,Me,Madonna - American Pie (Official Video) [HD]
@arilionx3176,1 year ago,2013,Madonna feat. M.I.A. and Nicki Minaj - Give Me All Your Luvin' (Official Video) [HD]
@uwish2600,6 years ago,Dj Khaled? Lol cmon dude I havent heard of him since 2016 and please dont remind me of him..,Madonna - 4 Minutes feat. Justin Timberlake & Timbaland (Official Video) [4K]
@gerarditoalvarez7232,1 year ago,June,Madonna - Celebration (Official Video)
@Lemarcus03,1 year ago,​ @bearifiablepau2095  You can't really think that?    Those are supposed to be monks chanting,"Madonna, Quavo - Eurovision Song Contest 2019"
@charlottecole5281,9 years ago,madonna is the only 1980s living legend left,Madonna - Vogue (MDNA World Tour)
@virginiastewart1523,2 years ago,"Yes, 2023",Madonna - You'll See (Official Video)
@yuriyuryasov9294,2 months ago,Yes,Madonna - You'll See (Official Video)
@johnp8880,1 month ago,"I don't think the sound is ""radically"" different from what she did in the mid-80s.",Madonna - Ray Of Light (Official Video) [HD]
@mattbirch2323,5 years ago,Madonna is lockdowns and been totally quartine herself and daughter,Madonna - You'll See (Official Video)
@ferrisbueller9991,4 months ago,"Found this via youtube shorts. Damn, it hits harder than the original, Madonna's best song imo.",Madonna - Like A Prayer (Choir Version) [Vinyl Visualizer]
@nadinyash,2 years ago,Limited edition of the song🎉🎉,Madonna - You'll See (Official Video)
@material_879,4 years ago, @ballerinazirkova5353  💯😍😍,Madonna Vs Sickick - Frozen (Fireboy DML Remix) [Official Music Video]
@MusicOrLoseItTV,3 years ago,You sound like someone who appreciates great music video art 👍,Madonna - Rain (Official Video) [HD]
@emiliyam19,2 years ago,and her new tour is amazing!,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@ColegioBravoMoskow,1 year ago,Now sold more than 5M WW,Madonna - Living For Love
@theverylastuser,7 months ago,"You meant ""forgotten"" until Deadpool & Wolverine came out? ))",Madonna - Like A Prayer (Choir Version) [Vinyl Visualizer]
@prophetmadonna3744,5 years ago,Sierra Gillon Its amazing how so many seem to agree. It is! And I love all of its remixes. I just discovered the Demo of this song and it so Ethereal also.,Madonna - Frozen (Official Video) [HD]
@design_build_create,1 year ago,"​ @ChasBeretta 
She just had good song writers",Madonna - Material Girl (Official Video) [HD]
@KevinLong-jr1zv,1 year ago,Madonna. A Vibe ❤,"Madonna - Vogue (12"" Remix) [Official Video]"
@hiworldstephensonultranate290,1 year ago,Ireland won lots medals in Paris Olympics,Madonna - Justify My Love (Official Video) [HD]
@benniekleynhans3651,3 years ago,Shocking!never knew this!,Madonna - Like A Prayer (Official Video)
@lashercollette88,9 years ago,jasiekel86 Miley Cyrus started acting vulgar to erase her Hannah Montana/Disney image. It wasn't authentic. ,Madonna - Justify My Love (Official Video) [HD]
@muggensan8611,5 years ago," @wynignatius9289  it's more 18e century , louis xv",Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@Salieri21,6 years ago, @MO-bb6je   Yes she did. It started as a collaboration between Madonna and Shep Pettibone. She didn't like the style of it and asked Babyface to add a smooth R&B style. But he recommended Dallas Austin for the job. On the album sleeve it says: written and produced by Madonna and Dallas Austin.,Madonna - Secret (Official Video) [HD]
@desertmoonlee6631,6 years ago,Jackie Nnyoung jesus was muslim and he is from middle east,Madonna - Like A Prayer (Official Video)
@Kitty_bandida22,2 years ago,Really there was allot of abductions . Jeffrey Dahmer dude was horrible,Madonna - Lucky Star (Official Video)
@SergioAlexisRojasZamudio,5 years ago,"Confessions on a dance floor, American Life, Music, and Ray of light the best albums of the Queen of the pop 🎼🎤🎧🎵🎶🎸✌️🎹👏💓👏💓😊",Madonna - Jump (Official Video) [HD]
@polyaivanova8885,1 year ago,"I love the cat scene idea 😻,song is brilliant ❤",Madonna - Express Yourself (Official Video)
@marcdany1,12 years ago,"maximino hernandez marin a mi lo que diga la lady me importa un pimiento como al resto de la humanidad, a excepción de sus fanáticos que cada vez son menos... si quiere decir que es la más bella del mundo pues por mi que no se corte! es ella la que hace el ridiculo!...y sinceramente las tonterias que dices tu, también me importan bien poco...

Tal vez menos chorradas y monstruitos y mejor te dedicas a cuidar tu ortografia y redacción y poner en claro tus ideas porque a veces ni entiendo lo que dices...",Madonna - Vogue (MDNA World Tour)
@spood2415,2 years ago,I heard somewhere that he's planning on releasing new music but like don't quote me,Madonna - 4 Minutes feat. Justin Timberlake & Timbaland (Official Video) [4K]
@hawrnball,3 years ago,"That album is perfection.  Madonna elevates it so far beyond what could have been just another dance track album.  Her voice training from filming Evita pays off here, the diverse instrumentations, the lyrics, the emotional connection to the music give the album so much weight.  It’s 25 years old now but it still feels so timeless.",Madonna - Nothing Really Matters (Official Video) [HD]
@joannemann723,6 years ago,"Drarry is OTP 
I did not! I will not watch rituals they call music!","Madonna, Quavo - Eurovision Song Contest 2019"
@Diana-lm1qp,5 years ago,Yes i am,Madonna - 4 Minutes feat. Justin Timberlake & Timbaland (Official Video) [4K]
@vilena5308,5 years ago," @stefanlosty5394  Don McLean, songwriter, about Madonna covering his song:
""It is a gift for her to have recorded 'American Pie'. I think it is sensual and mystical. I also feel that she's chosen autobiographical verses that reflect her career and personal history. I have received many gifts from God but this is the first time I have ever received a gift from a goddess.""",Madonna - American Pie (Official Video) [HD]
@bettinamauzick5797,2 years ago,"Danke schön 
1024 
Endlich Alllllles weder gut hier ❤❤❤❤❤❤
Duisburg 
L G 
❤ Grüsse an die family 
Kzssi 
Und 
F tttte umarmung an Dich 
Und Allllle 
2014 ❤❤❤❤❤ 
Germany 
Sorrr hattte Voooollll Krise 
❤❤❤❤❤❤❤❤😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊 
An Allle Danke schön ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ 
Und an Dich ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ 2:40 2:40 2:41 😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊❤❤❤❤❤❤❤❤❤😊😊😊😊😊😊😊😊😊😊 3:01 3:02 3:02 3:03 3:03 3:04 Deine Tochter ❤❤❤❤❤❤❤",Madonna feat. Gogol Bordello - La Isla Bonita (Live Earth 2007)
@osvaldomorales3071,10 years ago,"Gonzalo Gonzalez​ flop? Eso decían de MDNA, no? por las bajas ventas que tuvo el cd. ",Madonna - Ghosttown
@megansmith1528,6 years ago,The most successful song of 2000 ♥♥♥♥♥,Madonna - Music (Official Video)
@elisem946,7 years ago,"no hate but I'm 12 and knows about this song, I grew up with mum (she is obsessed with modona)",Madonna - Borderline (Official Video) [HD]
@cassyclim8,5 years ago (edited),This was one of my fave songs from her . When I saw this vid as a kid back then I was like oh my she is really pretty!,Madonna - Cherish (Official Video) [HD]
@UmarAidil,5 years ago,I am,Madonna - Who's That Girl (Official Video)
@user-xv1ti7vw1l,4 years ago, DON'T  ok?,Madonna - Material Girl (Official Video) [HD]
@kamilamena150,6 years ago,Y el q salta es matt o near bueno x el auto q es azul pero el de matt era rojo,Madonna - Jump (Official Video) [HD]
@minemccoy2899,5 years ago,Ily and madonna uwu,Madonna - Celebration (Official Video)
@LauraTesi-n8g,1 month ago,"Mi piace moltissimo questa bellissima canzone di Don McLean specialmente in questa versione proposta da Madonna, bravissima cantante e anche ballerina e attrice Un artista a 360 gradi bravissima",Madonna - American Pie (Official Video) [HD]
@jasonakin1553,8 years ago,True she has been an ally to the lgbtqiap community for years. Shes a goddess just like cher they're both timeless.,Madonna - Borderline (Official Video) [HD]
@4way27ET,8 months ago (edited),July 16 6:01am 2025,Madonna - True Blue (Official Video)
@amandamc6569,4 years ago,Yup!!!!!!!!!!!!!!!,Madonna - What It Feels Like For A Girl (Official Video) [HD]
@dorojessy6932,7 years ago,Me!!!,Madonna - Jump (Official Video) [HD]
@madmesh978,2 years ago, @michaelmcdonald2326  sssssszh there not following the spare wheel,Madonna - Beautiful Stranger (Official Video) [HD]
@kimisaacbuelagala1314,4 years ago,"i can't believe the stone age had urgharg, yabarooh, rargargh, and baragargh at the same time I'm so jealous",Madonna - Vogue (Official Video)
@JesusGonzalezMacias,1 year ago,0:39 😊,Madonna - Open Your Heart (Official Video) [HD]
@meeemaaa9989,6 years ago,Love from sudan 💜💜,Madonna - Sorry (Official Video) [HD]
@cosetilo5,4 years ago,Express Yourself! We need to get back the glory of this video clip !,Madonna - Justify My Love (Official Video) [HD]
@I.pray.to.George.Carlin,5 years ago,Absolutely gf!!!,Madonna - Crazy For You (Official Video)
@frightbat208,2 years ago,"Me too, sometimes.",Madonna - Crazy For You (Official Video)
@ChrisKim-l2f,6 months ago,My favorite is her during Ray of Light era.,Madonna - Secret (Official Video) [HD]
@FranckHaicaguerre-wx6yj,1 year ago,😂 I LISTEN ALL THE TIMES IN 2024 😅,Madonna - Celebration (Official Video)
@NoOneHereThen,1 year ago,Meeee❤,Madonna - Die Another Day (Official Video)
@LORE-p2h,1 year ago,❤❤❤❤,Madonna - The Power Of Good-Bye (Official Video)
@RVS-fq4wh,4 years ago,"I was young during the late 80's and I can still remember how vibrant, joyful and super entertaining way back then. No internet, no socmed...people go out and mingle with one another to have fun.",Madonna - Into The Groove (Official Video)
@RichardSoto-ii9up,2 years ago,"You are so right,  Diamonds Of Such Bright Illumination Will Live On As Part Of Our Constellations,",Madonna - Into The Groove (Official Video)
@Alexander_Lionheart,2 years ago,Exactly!,Madonna - Material Girl (Official Video) [HD]
@shelljones7139,2 years ago,3/15/2024 🤠💃🏽,Madonna - Don't Tell Me (Official Video) [HD]
@tomswanson7446,4 weeks ago,Strike a pose.  . ..❤,Madonna - Vogue (MDNA World Tour)
@mirkwoodphotography2089,4 years ago,What do you mean?,Madonna - Hung Up (Official Video) [HD]
@maxwellsmart6487,5 years ago (edited),"Ancient people.🎼
TIMELESS. 
Marie a . Never never
Said * let them eat cake,
*.
.",Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@misskaufman6214,4 years ago,Madonna is the best visual artist of all time! 👸👑,Madonna - What It Feels Like For A Girl (Official Video) [HD]
@rafalkozikowski39,4 years ago,Ja,Madonna - The Power Of Good-Bye (Official Video)
@salvatoredecicco7746,5 years ago,26 years later.... any likes in 2021?,Madonna - You'll See (Official Video)
@vertbeke7977,3 years ago,Wow,Madonna - Like A Virgin (Official Video)
@ronrodriguez9741,1 year ago,Make sure this reaches 100M views this yearA,Madonna - Sorry (Official Video) [HD]
@antonellalabadia8508,1 year ago,Me,Madonna - You'll See (Official Video)
@johnnyringo6681,1 month ago,Me!,Madonna - Lucky Star (Official Video)
@CE-jl1lv,1 year ago,Yup same,Madonna - Like A Prayer (Official Video)
@thepugmaster9734,4 months ago,😍😍😍,Madonna - Frozen (Official Video) [HD]
@CharlesLeeRay21823,2 years ago,Same here,Madonna - Vogue (Official Video)
@a_vc09,6 years ago,That Camaro and that Pontiac Firebird Trans AM are awesome...,Madonna - What It Feels Like For A Girl (Official Video) [HD]
@annanicolenolina,5 years ago,😂,"Madonna, Quavo - Eurovision Song Contest 2019"
@Neo-Slinky,4 years ago,"Madonna is nr. 34 in the rank of Freemasons. They call her OMB, that's her nickname, which means old material bird.",Madonna - 2012 Super Bowl Halftime Show
@ilythiaAO,6 years ago,"4:27 - she really loves this. You can tell by the way she moves. Less ""scripted"" feeling - seems more spontanious. LOVE IT!",Madonna feat. Gogol Bordello - La Isla Bonita (Live Earth 2007)
@viniciuserk5661,5 years ago,Madonna <3,Madonna - Ghosttown
@KM778-nm3je,1 year ago,India,Madonna - La Isla Bonita (Official Video)
@rebelblue,6 years ago,fatimah anwaar https://youtu.be/AjrobgjXaQY,Madonna feat. M.I.A. and Nicki Minaj - Give Me All Your Luvin' (Official Video) [HD]
@Supreme-Fishy,4 years ago,Same it’s bringing me back nostalgia 🥺,Madonna - Bitch I'm Madonna (feat. Nicki Minaj) [Official Video]
@jeffreyware6693,2 years ago,Awesome!,Madonna - Girl Gone Wild (Official Video)
@olegsgay-rage8995,5 years ago,"Im the new generation and i totally agree lol, the music of my generation is SHIT.... 😂😂",Madonna - Die Another Day (Official Video)
@olganovikova4386,5 years ago," @kristinezmboyan7171  но это не пандемия, будь такие планы в  самом деле то уже половина планеты вымерла бы.Заразить по одному человеку в городе в одно время и все, дальше разлетелось бы до того как люди спохватились.А так мне оно все не логично, гибнут множество людей  от голода,других болезней и на войнах, а вирус этот отнимает все  внимание","Madonna, Quavo - Eurovision Song Contest 2019"
@ashleegrimball5118,11 months ago,I grew up listening to Madonna ❤!! Can sing every song word for word (thanks momma) but this song is my favorite,"Madonna - Vogue (12"" Remix) [Official Video]"
@mariiarg3271,4 years ago,❤️,Madonna - Don't Cry For Me Argentina (Official Video)
@Imakchannel786,1 year ago,Everyone from 2025💗,Madonna - Back That Up To The Beat (Official Lyric Video)
@vertbeke7977,4 years ago,2022 never disappointed until 2022,Madonna - Material Girl (Official Video) [HD]
@brianrojas1033,7 years ago,Franco Franco .,Madonna - Vogue (MDNA World Tour)
@andreeat5561,1 year ago,Miiii,Madonna - Don't Tell Me (Official Video) [HD]
@SkyTubeBR,1 year ago,Yes❤,Madonna - Don't Tell Me (Official Video) [HD]
